Goesser_27_56_; 3; Mean; 91.85; 0.258972; -0.0648606; 0.773583; 8.49326; -117.434; 66.2849
Goesser_27_56_; 3; Range; 35; 0.329768; 0.466988; 1.13629; 17.298; 333.79; 153.895
Goesser_27_56_; 3; Stdev; 9.40359; 0.0868806; 0.137237; 0.205532; 3.96945; 100.751; 32.2027
Goesser_27_56_; 4; Median; 106; 0.298182; -0.166172; 0.85626; 9.87761; -160.607; 56.4938
Goesser_27_56_; 4; Mean; 103.2; 0.290027; -0.144581; 0.864676; 10.1215; -144.128; 60.6828
Goesser_27_56_; 4; Range; 36; 0.202348; 0.430798; 0.307828; 5.58293; 333.224; 89.3631
Goesser_27_56_; 4; Stdev; 9.47418; 0.0426129; 0.0924683; 0.0612767; 1.19165; 71.6516; 18.9578
Goesser_27_56_; 5; Median; 114; 0.311415; -0.229143; 0.965884; 9.10509; -160.81; 57.4976
Goesser_27_56_; 5; Mean; 110.45; 0.310253; -0.21099; 0.971618; 9.14232; -161.175; 60.6625
Goesser_27_56_; 5; Range; 31; 0.0289946; 0.365469; 0.212927; 4.45348; 11.2635; 73.004
Goesser_27_56_; 5; Stdev; 7.10968; 0.00735167; 0.0771967; 0.0401367; 1.01779; 3.05731; 15.475
Goesser_27_56_; 6; Median; 112; 0.301521; -0.266255; 1.03645; 9.78004; -160.008; 56.2421
Goesser_27_56_; 6; Mean; 111.15; 0.299743; -0.267371; 1.02941; 9.78687; -160.671; 55.8229
Goesser_27_56_; 6; Range; 20; 0.024238; 0.0147316; 0.107045; 3.86284; 9.9636; 6.87479
Goesser_27_56_; 6; Stdev; 5.12128; 0.00579644; 0.00309869; 0.0278377; 0.890347; 2.57908; 1.73283
Goesser_27_56_; 7; Median; 77; 0.319361; -0.32555; 1.1393; 10.6131; -160.013; 55.8781
Goesser_27_56_; 7; Mean; 76.85; 0.318391; -0.326089; 1.13144; 10.5402; -160.154; 55.2383
Goesser_27_56_; 7; Range; 21; 0.0288908; 0.0224305; 0.115235; 4.16768; 15.7243; 9.26681
Goesser_27_56_; 7; Stdev; 6.49057; 0.00602255; 0.00515014; 0.0275924; 1.26945; 3.30301; 2.64105
Goesser_27_56_; 8; Median; 58; 0.332915; -0.378703; 1.23695; 9.87084; -160.581; 57.2506
Goesser_27_56_; 8; Mean; 56.9; 0.291279; -0.34648; 1.27142; 15.2993; -114.088; 50.8416
Goesser_27_56_; 8; Range; 16; 0.541215; 0.277816; 0.33723; 115.157; 335.822; 266.844
Goesser_27_56_; 8; Stdev; 4.43734; 0.119582; 0.0863254; 0.0952877; 24.1882; 112.948; 50.1126
Goesser_27_56_; 9; Median; 41; 0.339017; -0.432539; 1.32253; 9.6001; -158.597; 57.2987
Goesser_27_56_; 9; Mean; 40.65; 0.282811; -0.416428; 1.35789; 19.1403; -105.865; 57.3632
Goesser_27_56_; 9; Range; 18; 0.417767; 0.314489; 0.358823; 113.7; 332.846; 338.743
Goesser_27_56_; 9; Stdev; 4.46402; 0.11849; 0.0676407; 0.10065; 29.7539; 112.312; 58.2423
Goesser_27_56_; 10; Median; 31; 0.323038; -0.471225; 1.35904; 11.8967; -157.669; 53.953
